,S,I,X,R,D
180,6510555.611399988,141.84079924000025,123.5237873099999,61777.14729799992,1729.760118900004
181,6510521.877700014,146.857037,125.00963102999981,61803.68585500015,1730.5030337999967
182,6510486.956099997,152.05052310999983,126.84434414000022,61830.86859199999,1731.2643995999983
183,6510450.324199992,157.42749086000006,129.00979485999943,61858.76101099999,1732.0452317
184,6510413.449299991,162.99440792999962,131.49033393999994,61887.40200000018,1732.8474023999984
185,6510374.641700002,168.75796657000046,134.27257068999995,61916.85073300018,1733.671956000004
186,6510334.491400006,174.72510413999976,137.3451487999999,61947.150611999896,1734.5202402999982
187,6510292.9790999945,180.9030029500006,140.6985762099999,61978.363468999974,1735.3940210999988
188,6510250.1031000065,187.29906929999981,144.32506651000003,62010.52069599986,1736.2946349999954
189,6510204.700100004,193.92100837999982,148.21835735000022,62043.68577699991,1737.2231778999956
190,6510159.069199998,200.7767686200004,152.3736078200007,62077.90075699984,1738.1811919999952
191,6510111.26379999,207.87457986999988,156.78727414000068,62113.213015000154,1739.1698147000077
192,6510061.377700009,215.22295223999998,161.45700339999976,62149.67443699986,1740.190958699999
193,6510010.074300017,222.8307100500014,166.38152091000052,62187.35145600007,1741.2456772000041
194,6509957.117600022,230.70702392000118,171.56056793999997,62226.27104199998,1742.3355984999994
195,6509902.094399994,238.86127538999963,176.99484203999947,62266.49523499997,1743.4617879000036
196,6509845.5668000085,247.30331483,182.68590973000084,62308.07990199985,1744.626308899995
197,6509786.487100011,256.04318670999925,188.6361304399996,62351.07878199999,1745.8301631999918
198,6509725.36830001,265.0914299300004,194.84865945000027,62395.54677400007,1747.0752873999966
199,6509662.778600013,274.45883002000096,201.32735212999955,62441.541734999875,1748.363125500002
200,6509597.112299964,284.15664504000006,208.07678342999907,62489.11827699981,1749.6952247999927
201,6509529.192999987,294.1964577699998,215.10215772,62538.34264300018,1751.0735231999954
202,6509453.175999985,309.9792767999989,222.40931599999962,62589.275144000254,1752.4996037999995
203,6509374.643599985,326.607895290001,230.54355001000005,62642.510986999914,1753.990293699992
204,6509290.716200011,344.1275408800008,239.50446417999976,62698.23040000003,1755.550358800004
205,6509202.231999987,362.58585034999925,249.29615298999948,62756.590094999905,1757.1845530000028
206,6509109.154300017,382.0330267800005,259.92710804999984,62817.77879699999,1758.8977432000027
207,6509011.517599987,402.52180749,271.40990842000093,62881.97625599999,1760.6952696999965
208,6508908.296700005,424.1079185600008,283.76113987000076,62949.364770999964,1762.5823621999916
209,6508799.5538000325,446.8499304000008,297.0012747,63020.155572000105,1764.5643639999976
210,6508684.611000016,470.80952372000013,311.1545373200005,63094.53762099998,1766.6470743000111
211,6508563.876100032,496.05174802,326.2488225099982,63172.73298900011,1768.8366105999953
212,6508436.611299995,522.6449624400008,342.31561698000036,63254.966245000105,1771.1390905999965
213,6508302.743500014,550.6612550499996,359.3900526999998,63341.45951399994,1773.5609781000019
214,6508161.773999998,580.1764601600015,377.5108896700002,63432.4692489999,1776.1090273000048
215,6508013.069699993,611.270508419999,396.72041702000047,63528.23761200002,1778.7907032000057
216,6507855.98199999,644.0274429300006,417.06462373000085,63629.035527000146,1781.6128158999995
217,6507690.890499982,678.5357933799991,438.59308210999893,63735.147388999925,1784.5839855000029
218,6507516.997199991,714.8888434399984,461.35929402999983,63846.859099000125,1787.7121299000048
219,6507333.783600007,753.184570079999,485.4204443999998,63964.47972099995,1791.005559199998
220,6507141.163900005,793.5264668700025,510.83771910999997,64088.34705500008,1794.4735697999997
221,6506937.581499999,836.0230146799976,537.6762103199999,64218.779808000094,1798.1258654000026
222,6506723.033800002,880.7888037200034,566.0054175700022,64356.14973199995,1801.9721628000023
223,6506480.887099988,944.0713653800001,595.8988938100016,64500.828185999744,1806.0230956999987
224,6506222.278,1011.8909832000031,629.0476506799982,64654.822218,1810.3351414000063
225,6505943.989699973,1084.5715822000016,665.5706325599991,64818.92092600011,1814.9296973000028
226,6505646.518999988,1162.4598655000016,705.6071247600015,64993.93266900027,1819.830127599996
227,6505326.89240002,1245.9271118000006,749.3167296700011,65180.741830999934,1825.0607346000052
228,6504984.5721,1335.370843200004,796.8797021099996,65380.262824000056,1830.6474081000076
229,6504618.546400002,1431.2162718999966,848.4975351600006,65593.49001300022,1836.617587100007
230,6504224.928399979,1533.9189403999935,904.393612670002,65821.46160300006,1843.000941699996
231,6503804.083799997,1643.9659742000013,964.8137810100006,66065.29353599982,1849.8282242000048
232,6503352.641499976,1761.8788392999952,1030.0276201999989,66326.16934399985,1857.1327706999984
233,6502869.322100025,1888.2156838000055,1100.3286386000027,66605.36369700004,1864.9501004999956
234,6502350.84770002,2023.5729193000027,1176.0364591000034,66904.21455599996,1873.3180517000053
235,6501795.200600012,2168.589081000001,1257.4971658000059,67224.1798059999,1882.2769409000007
236,6501200.338799985,2323.9468518,1345.0853813000017,67566.78287400011,1891.8700105999978
237,6500562.278000019,2490.3760020000022,1439.2052439000029,67933.68926799999,1902.1432209999991
238,6499879.230700018,2668.6572325000006,1540.2925417000035,68326.64465600008,1913.1461744000023
239,6499147.061599982,2859.6241693999946,1648.816294499996,68747.53839000006,1924.931085499996
240,6498362.7802,3064.1680141999987,1765.2802843000045,69198.38665599971,1937.5547943000054
241,6497522.572999977,3283.2412184999894,1890.2263205000052,69681.33199300007,1951.0772388000014
242,6496621.7505000215,3517.860733900001,2024.235163700005,70198.6767929999,1965.5630146000049
243,6495656.862500007,3769.113033600001,2167.929925600003,70752.88556600007,1981.0808052999987
244,6494623.323200009,4038.155620199993,2321.9779036000095,71346.59286499993,1997.704430600007
245,6493516.266900018,4326.227555600004,2487.094143900004,71982.6039019998,2015.5128278999964
246,6492330.82320001,4634.64705920001,2664.043757100001,72663.93809000049,2034.590161599998
247,6491060.3550999835,4964.822683700004,2853.644849199991,73393.8117980004,2055.0265806000034
248,6489700.510999999,5318.253836199995,3056.7722510999997,74175.64824499986,2076.918429400001
249,6488243.709499984,5696.539549199996,3274.3615933000096,75013.15170299972,2100.368367700003
250,6486683.449000012,6101.38207740001,3507.410872900006,75910.24684200014,2125.486762799991
251,6485012.87830001,6534.5941854000075,3756.987312899991,76871.12193699995,2152.391572100004
252,6483224.170899985,6998.104204900033,4024.2285334999983,77900.2847860002,2181.207941200007
253,6481309.627700008,7493.96399950002,4310.348365799994,79002.51266300018,2212.0705860000085
254,6479258.782400024,8024.352606599981,4616.640901600003,80182.94755199968,2245.1225421000063
255,6477064.723399996,8591.585257900013,4944.485668100005,81447.04344499983,2280.517311499996
256,6474715.055800007,9198.119193299995,5295.350817000023,82800.6500960001,2318.418256899995
257,6472201.403100001,9846.559755,5670.8005409,84249.99987699988,2358.9998237
258,6469511.413400006,10539.667797999999,6072.498148200012,85801.7397590005,2402.448627600008
259,6466633.290699978,11280.368027000017,6502.2118322,87462.94991599974,2448.9626706000004
260,6463554.283099985,12071.751949000009,6961.821639699997,89241.20790899995,2498.7540104999985
261,6460261.006999995,12917.086405000042,7453.321463200019,91144.56634400002,2552.0480347000043
262,6456738.774100006,13819.820326000032,7978.828617699979,93181.61435800025,2609.0848734000033
263,6452972.087900001,14783.588937999999,8540.587197400002,95361.47528900017,2670.1213623999965
264,6448945.548599978,15812.217769999997,9140.973529399975,97693.88641000025,2735.4288298999923
265,6444641.3372000065,16909.729545000024,9782.503515100027,100189.21614199974,2805.2978752000054
266,6440041.7967000175,18080.344316999974,10467.83541999999,102858.43384799971,2880.036169100007
267,6435126.833799999,19328.48753000002,11199.775409999995,105713.25154600017,2959.970991600004
268,6432326.312000008,18208.731695000013,11981.28808599995,108766.07722299983,3045.4502632000017
269,6429689.752500008,17152.695212000024,12570.485173000052,111785.08261000008,3129.9823592000066
270,6427206.829199994,16156.890203000043,12993.509295999957,114757.3955799999,3213.2070177999967
271,6424869.103700001,15217.992347999962,13273.463922000043,117672.44109999985,3294.828268399984
272,6422667.979399989,14332.853953000038,13430.751049000062,120521.58992999987,3374.6042134000063
273,6420595.884899978,13498.489035999975,13483.35504199997,123297.95021999991,3452.342584399997
274,6418644.987500003,12712.066327000004,13447.116036999967,125996.12843999991,3527.8913022000083
275,6416808.092399988,11970.901333999951,13335.958267000005,128612.04409999996,3601.1372897000124
276,6415078.729699988,11272.455056999972,13162.112931999984,131142.72642999978,3671.9965598000067
277,6413451.00819998,10614.320714,12936.292149999985,133586.18873000037,3740.4133636000042
278,6411918.3367,9994.222350000015,12667.873697999968,135941.25158999968,3806.3551881999965
279,6410475.646500031,9410.0058129,12365.038263999979,138207.46360000002,3869.808808900003
280,6409118.122100002,8859.634394499986,12034.913048999959,140384.9593000002,3930.779102000009
281,6407839.517199991,8341.18216530002,11683.687299999996,142474.41560000004,3989.2838518999993
282,6406636.801000005,7852.829342900001,11316.722416999972,144476.90182,4045.3533810000067
283,6405504.166000003,7392.855672099977,10938.646316999993,146393.86025000003,4099.028128099999
284,6404437.34280002,6959.6355283,10553.439432999976,148227.00971999933,4150.356108599994
285,6403434.417400002,6551.6355971999965,10164.509430000026,149978.3227400001,4199.392908499993
286,6402489.628200007,6167.406438100031,9774.761485000006,151649.92806000003,4246.197892399992
287,6401600.85540002,5805.579627500005,9386.655993899994,153244.14959000066,4290.836241099985
288,6400764.205600022,5464.864106100003,9002.265789500032,154763.37221999984,4333.374668700011
289,6399976.463099992,5144.0414903000055,8623.319328000014,156210.08351999996,4373.882729199998
290,6399235.492200016,4841.962459599995,8251.246891500017,157586.82963999957,4412.431073799994
291,6398538.08329998,4557.541751999995,7887.215074499979,158896.14651999992,4449.0921225999855
292,6397881.647700015,4289.756620800003,7532.163023899983,160140.6196200005,4483.937202300009
293,6397263.989600011,4037.6425247000034,7186.832542000007,161322.80266999986,4517.038977000022
294,6396682.469099998,3800.2892308999894,6851.790148399998,162445.2506899998,4548.467177099997
295,6396135.226999998,3576.839124000006,6527.455050800004,163510.46488000004,4578.293410599986
296,6395619.671100022,3366.4832637000036,6214.116975900001,164520.89806000033,4606.585261799995
297,6395135.285699997,3168.459615099998,5911.953928499996,165478.96089000034,4633.410822200005
298,6394679.005299978,2982.049627199992,5621.0509717999985,166387.0015200004,4658.836054200018
299,6394249.618499999,2806.5763779000026,5341.412036699995,167247.30596999975,4682.9247562999935
300,6393846.059699988,2641.4012526000083,5072.97247350001,168062.10407000012,4705.739269399983
301,6393465.855600012,2485.923261900006,4815.610880699998,168833.54970000015,4727.339130799997
302,6393107.961599993,2339.5756985000035,4569.158384000011,169563.69776999942,4747.783391300013
303,6392770.426199994,2201.8250149999963,4333.406618600001,170254.57002999997,4767.128278499995
304,6392453.97460001,2072.168072100005,4108.114993800002,170908.09158000004,4785.426615399986
305,6392155.659899989,1950.1315702999993,3893.0176549999996,171526.1260000004,4802.73152170001
306,6391875.345800014,1835.2690544999944,3687.8283258000015,172110.43269000005,4819.0925038999985
307,6391611.6510999985,1727.1602811000023,3492.246459700009,172662.7484099998,4834.5571752
308,6391362.8426999925,1625.4097137999988,3305.95972499999,173184.69749999954,4849.171256099992
309,6391129.101000017,1529.6442067999958,3128.6478781999995,173677.80961999987,4862.978812400001
310,6390908.525500013,1439.5131654999975,2959.987390799998,174143.64761000013,4876.022434799995
311,6390701.473000028,1354.6856844999998,2799.6520319000115,174583.60659999997,4888.340771899985
312,6390506.747399992,1274.8506464000009,2647.3163143999986,174999.02954999986,4899.972963200006
313,6390323.3615000015,1199.714934699998,2502.6571298000003,175391.26340999934,4910.9546997000125
