,S,I,X,R,D
426,4427068.447699997,206763.3790199996,201659.0724299998,1691475.583399999,47361.31400000012
427,4388436.352100003,203463.99065000075,201604.85776999954,1732317.7795000006,48504.89939599996
428,4350752.362200001,199885.39969000078,201226.2642000007,1772824.7078000007,49639.094836999975
429,4314049.056599999,196051.7368099997,200528.75388999924,1812935.7549999964,50762.20338400011
430,4278354.176700012,191987.80122000043,199519.5883700006,1852593.966700005,51872.625293999925
431,4243688.225999993,187718.77787000043,198207.7332299998,1891744.5749000022,52968.84845900008
432,4210067.676099996,183269.9475700003,196603.85980000027,1930337.3430999932,54049.44354799992
433,4177504.0035000117,178666.3958099997,194719.99199000056,1968324.5251000035,55113.091792000174
434,4146004.0006,173932.8442400012,192569.40287999943,2005663.2780000009,56158.57382900002
435,4115569.761600008,169093.41149999978,190166.5693000002,2042313.485099998,57184.77543000003
436,4086199.5906000044,164171.34634000045,187526.78542000082,2078239.4370000055,58190.708853000186
437,4057888.0991000044,159188.98677999972,184666.15194000045,2113409.2787999976,59175.46247800005
438,4030625.917900007,154167.54676000008,181601.36405999938,2147794.718500005,60138.25272300009
439,4004401.2976,149127.07364000016,178349.51268000045,2181371.631400001,61078.4093059999
440,3979199.148699995,144086.29171000046,174927.8878399995,2214119.4306000024,61995.34244799991
441,3955002.2638000003,139062.57664000007,171353.92725999976,2246020.9016000032,62888.58135099993
442,3931790.992600005,134071.94562000013,167644.99399999972,2277062.441400004,63757.75072300008
443,3909544.31319999,129129.04424000042,163818.29414999974,2307234.0289000063,64602.554792000075
444,3888238.7121999986,124247.09893999998,159890.67192999952,2336528.955700005,65422.80727099979
445,3867850.2283000033,119437.94571999979,155878.6320100007,2364942.650100003,66218.3983550001
446,3848354.1979999924,114712.13295000004,151798.09592000028,2392474.4282000046,66989.28287399981
447,3829723.8268,110078.89681999992,147664.46226999964,2419125.380899998,67735.50929100021
448,3811932.339100002,105546.20730000008,143492.4373899999,2444899.6762999995,68457.18741100028
449,3794953.0843000202,101120.87335000008,139296.04169,2469803.720000004,69154.49626899991
450,3778757.8945000046,96808.60499800021,135088.4942600005,2493845.2341000056,69827.66531100009
451,3763319.8755999994,92614.03116399959,130882.25723000006,2517034.907700004,70476.98041199992
452,3748610.870500004,88540.8378570002,126688.96903000012,2539384.5859999997,71102.7668459999
453,3734603.8787000054,84591.80234799972,122519.42261000005,2560907.5566000133,71705.409941
454,3721271.6529000085,80768.8715520002,118383.6064700003,2581618.6198999877,72285.3136670001
