0,long,lat,population,type
227072,-7.555844541829975,52.15456561702535,433,22
227075,-7.361815096841603,52.22614335992924,471,22
227088,-7.569774881469723,52.196648751183794,86,22
227016,-7.724171591713353,52.115825239984126,361,22
227020,-7.71102487643702,52.080575411711386,533,22
227024,-7.563283076113345,52.115716671293235,2280,22
227035,-7.282473994560688,52.185651413962105,247,22
227013,-7.761718359960841,52.196545252107335,169,22
227014,-7.992907670602756,52.1840216753827,337,22
227006,-7.8058551416368465,52.1381543922432,474,22
227008,-7.926607494416313,52.19160349820162,508,22
227021,-8.0230451640181,52.124999549258966,492,22
227044,-8.071341641957321,52.171299274537276,203,22
227053,-7.880623394230741,52.04417651646977,214,22
227062,-7.918227495574791,52.079579881688716,122,22
227025,-7.666852608271143,52.126922259975345,703,22
227027,-7.635368796919475,52.19260900938367,247,22
227031,-7.874932454670991,52.11405903168203,273,22
227067,-7.932291351997033,52.11823177852976,1237,22
227089,-7.9302455702981245,52.13791602600367,666,22
227068,-8.11169941429092,52.168975843057396,244,22
227063,-7.9563511959194155,52.06246737303672,203,22
227069,-7.77418632666241,52.15506881334852,294,22
227017,-7.845662037978499,52.180658047699914,1253,22
227086,-7.995492540108418,52.073576630729235,1262,22
227012,-7.0729562718998205,52.214978411562605,420,22
217025,-7.820311577628473,52.57034190835072,499,21
217045,-7.898949139236365,52.51381874383034,2971,21
217060,-8.144959377708188,52.318195597895965,565,21
217066,-7.857189249890265,52.347860188184164,707,21
217093,-7.958957281568104,52.368909366282274,2117,21
217134,-7.495553131293933,52.515213675241455,859,21
217137,-7.64948771984856,52.6074219786645,432,21
217144,-7.63302983454503,52.633428577730974,176,21
228004,-7.051394393445773,52.24547730902542,1247,22
228005,-7.07522581691491,52.250844008528944,2125,22
228007,-7.11464330240007,52.22848523646057,5938,22
228008,-7.1288452005810745,52.265732882069535,802,22
228009,-7.1146073903091755,52.261923570151254,791,22
228010,-7.113608166381941,52.259138518172996,236,22
228011,-7.136816722053261,52.26037116291405,2556,22
228012,-7.109672927961557,52.25814710040095,353,22
228013,-7.108454257696475,52.26121209198207,269,22
228014,-7.069771152332807,52.23714701220582,5607,22
217049,-8.01615010453592,52.64294779743051,232,21
217054,-7.598434530186397,52.46513823635786,510,21
217095,-8.044095735317793,52.33807792059332,531,21
217130,-7.872248925472265,52.39343073010372,1777,21
217014,-7.96766568245143,52.44850394702361,337,21
217017,-7.966866405144222,52.533397545143046,258,21
217018,-8.213356296184651,52.51052369932441,761,21
228015,-7.108308909351184,52.264806533932386,858,22
228016,-7.160133736436964,52.2644584568055,1662,22
228038,-7.106975468644521,52.2451288262328,883,22
228017,-7.0859743656057885,52.23167350409813,2722,22
228018,-7.089818748657208,52.245555101491725,2412,22
228019,-7.132609229440597,52.231252375370374,1137,22
228020,-7.120561858411334,52.250471331619586,1093,22
228021,-7.134803707252379,52.24788889859224,944,22
228022,-7.13203955469271,52.25220123562481,993,22
228023,-7.127126739757644,52.260731385687954,763,22
217057,-7.939090526528253,52.61321884951274,523,21
217058,-8.026163257575924,52.60990604238057,669,21
217138,-7.794618516916079,52.246673905567825,727,21
217167,-7.9721176173714134,52.34054569702378,607,21
217026,-8.062510869456068,52.441445021166516,845,21
