,long,lat,population,commuters
2517,51.85453702,-8.36227996,1086,747
2518,51.98644289,-8.84301866,694,421
2519,51.84504996,-8.80393347,1419,910
2520,51.78945739,-8.8612241,521,321
2521,51.54244914,-9.14284147,747,431
2522,52.05270720000001,-8.86365096,86,47
2523,52.21609312,-8.98149561,1518,834
2524,52.35589947,-8.77812846,906,564
2525,51.72673496,-8.40744002,316,220
2526,51.88700484,-8.66831978,2342,1590
2527,51.86147323,-8.34162748,5219,3362
2528,51.97235427,-8.98375636,574,366
2529,52.10817636,-8.57003719,884,569
2530,51.55814856,-8.9627555,480,309
2531,51.665170200000006,-8.72753764,710,442
2532,52.08744352,-8.9920165,554,332
2533,51.95991781,-8.46335705,8574,5286
2534,52.07936912,-8.30491784,2387,1556
2535,51.97710212,-8.38793761,4496,2995
2536,52.15738051,-8.79167956,458,312
2537,52.12872162,-8.95198749,358,225
2538,51.5736447,-9.03039366,992,602
2539,51.66917084,-8.96669855,343,209
2540,51.85153011,-8.17748202,1243,819
2541,52.29557173,-9.05241213,156,83
2542,51.6415368,-9.44008827,336,195
2543,51.600154499999995,-9.67831973,298,136
2544,52.23770195,-8.47945885,630,370
2545,51.57004547,-9.77361166,177,71
2546,51.58597697,-9.19732897,378,250
2547,52.13847452,-9.03738594,374,238
2548,52.26854071,-8.53555444,162,81
2549,51.54429429,-9.29464725,1300,687
2550,51.54868173,-9.26775496,2706,1378
2551,51.51391194,-9.54586803,1053,537
2552,51.95625401,-9.21749067,851,514
2553,52.3129842,-8.67287105,617,359
2554,51.91573137,-8.51367808,5538,3349
2555,52.27553736,-8.58437236,94,52
2556,51.75314185,-8.88931872,915,531
2557,51.84307155,-8.987314,593,403
2558,52.01888405,-8.21055858,626,353
2559,51.79285766,-8.3176796,3778,2295
2560,51.80036629999999,-8.79252126,798,549
2561,52.21687779,-8.74897627,326,210
2562,51.78260388,-8.58888097,741,497
2563,52.29328248,-8.37645831,307,179
2564,51.970892,-8.16839796,596,413
2565,51.61289217,-8.82348933,761,448
2566,51.64228449,-8.78662798,740,417
2567,52.08937257,-8.86409195,489,301
2568,51.51365273,-9.67468918,186,84
2569,51.49004179999999,-9.34056799,738,409
2570,52.30879491,-8.92634533,407,241
2571,51.95238532,-9.10368765,597,385
2572,52.20960206,-8.51951297,266,168
2573,51.83572583,-8.875495800000001,773,488
2574,52.02732247,-8.34261495,1470,974
2575,51.96357827,-8.51496727,3000,1935
2576,51.59380287,-9.24641799,374,232
2577,51.95449970000001,-7.88341075,1264,786
2578,51.94985931,-7.85879864,7075,3697
2579,52.13480722,-8.64385423,6055,3361
2580,51.74667928,-8.73540723,1997,1055
2581,51.89076219,-8.45846794,786,437
2582,51.88618878,-8.44937045,1757,1092
2583,51.88915242,-8.44378336,1474,890
2584,51.88333748,-8.47330929,662,333
2585,51.87964871,-8.47318616,806,419
2586,51.89214717,-8.52116303,2223,1112
2587,51.88238252,-8.53577381,1934,997
2588,51.88340625,-8.51944682,4925,2281
2589,51.880006200000004,-8.51000437,3253,1924
2590,51.87513209,-8.52829204,1492,754
2591,51.91224005,-8.46978514,690,292
2592,51.90634112,-8.46740193,2185,1235
2593,51.88257492,-8.43927772,1044,612
2594,51.89786993,-8.46815824,868,342
2595,51.89926458,-8.47682774,2117,1159
2596,51.90718586,-8.49200907,1577,714
2597,51.89435011,-8.46466457,833,481
2598,51.89502856,-8.45856148,1191,795
2599,51.9203441,-8.47909765,963,443
2600,51.89156037,-8.47156408,1407,852
2601,51.908214,-8.486027900000002,714,320
2602,51.91183891,-8.48708796,746,260
2603,51.91863329,-8.48693761,3610,1723
2604,51.91160979,-8.47596735,2044,834
2605,51.91455494,-8.48144316,928,363
2606,51.91064691,-8.48097507,607,261
2607,51.90357946,-8.48466968,944,452
2608,51.89488594,-8.48269327,2418,1298
2609,51.89289924,-8.48971962,1103,541
2610,51.89167143,-8.50003786,2198,1040
2611,51.88580333,-8.50339359,813,524
2612,51.88835761,-8.49378585,716,448
2613,51.885090600000005,-8.49364924,2733,1361
2614,51.88989139,-8.47838892,2066,1204
2615,51.90369526,-8.49209678,769,356
2616,51.9020225,-8.49060121,588,250
2617,51.90312837,-8.48233068,1053,427
2618,51.90525426,-8.48479496,1143,542
2619,51.90857742,-8.50046743,4044,1745
2620,51.89325481,-8.44419309,1476,960
2621,51.89795939,-8.44483857,1047,668
2622,51.89529124,-8.41018615,5066,3026
2623,51.88691259,-8.41385794,4937,2837
2624,51.89094407,-8.42644438,3272,1884
2625,51.89683873,-8.493644300000001,840,440
2626,51.91339641,-8.44061449,2932,1248
2627,51.90751749,-8.45271699,1676,942
2628,51.90965403,-8.43864249,2437,1228
2629,51.88493132,-8.4803971,723,380
2630,51.87938653,-8.47941715,1675,770
2631,51.90118257,-8.50969601,3638,2009
2632,51.90378696,-8.47562933,1743,1002
2633,51.90268325,-8.47632277,1401,682
2634,51.89499583,-8.47069732,2163,1325
2635,51.89377988,-8.47679032,956,557
2636,51.90202947,-8.46028095,1611,824
2637,51.9044424,-8.46472771,1162,600
2638,51.90653,-8.45859925,856,460
2639,51.89818596,-8.49748306,699,417
2640,51.90006325,-8.48447273,892,522
2641,51.91213324,-8.45739498,2466,1039
2642,51.91732946,-8.45928114,3699,1966
2643,51.88854783,-8.48509532,1623,862
2644,51.90557495,-8.44156659,1667,941
2645,51.90783551,-8.41215722,2756,1497
2646,51.878645,-8.49262891,2064,873
2647,51.88270559,-8.48639115,701,305
2648,51.88682689,-8.45945945,793,471
2649,51.88370689999999,-8.45062819,1039,614
2650,51.88025816,-8.4515015,2966,1773
2651,51.88911126,-8.46617269,817,490
2652,51.88790269,-8.47119647,1196,664
2653,51.88533838,-8.47179182,773,428
2654,51.88192847,-8.46642971,471,238
2655,54.78408826,-7.95516413,398,190
2656,55.02396278,-8.33457828,2196,1060
2657,54.98955936,-8.53093653,469,160
2658,54.75223664,-8.34928223,1175,588
2659,55.38531602,-7.31116444,720,363
2660,55.1625199,-7.90608254,723,347
2661,54.59442343,-8.06450788,669,356
2662,54.56496473,-8.15536488,687,353
2663,55.26695379,-7.35722342,1381,750
2664,55.04617642,-7.70350504,643,357
2665,54.94346795,-7.78828355,2332,1444
2666,54.50133417,-8.19172122,1770,768
2667,54.52058542,-8.18669887,1629,907
2668,54.72512931,-8.21340869,165,75
2669,55.07357826,-7.363521700000001,1312,694
2670,54.68771609,-8.28594216,399,224
2671,55.1356753,-7.41477473,3836,2156
2672,55.13347803,-7.45682465,3396,1592
2673,54.48444342,-8.24746206,997,559
2674,54.48005222,-8.28363159,1718,753
2675,55.03000449,-7.44250875,1310,694
2676,55.23940129,-7.30038578,2339,1198
2677,55.15365066,-7.7949734,895,431
2678,54.48326755,-8.14209004,374,195
2679,55.15469352,-7.63315226,832,469
2680,55.32037242,-7.19990728,886,415
2681,55.19755769,-7.08488918,705,381
2682,54.82099645,-7.61125244,1226,584
2683,54.99480445,-7.48579248,1356,781
2684,54.98334175,-7.66880608,3477,2313
2685,54.54529012,-8.08712735,437,213
2686,54.95703925,-7.98552543,379,222
2687,54.51058488,-8.08472717,254,140
2688,54.85304014,-7.96125872,925,507
2689,54.76924846,-7.62765991,653,362
2690,54.69010738,-7.9910928,848,544
2691,54.86289847,-7.51433789,1374,668
2692,54.82556152,-7.52748434,2173,986
2693,54.85832993,-7.70568493,2420,1249
2694,54.68210532,-8.35667808,310,161
2695,54.9132902,-7.76865667,1598,1090
2696,55.1469289,-7.72889797,575,287
2697,55.10844214,-7.97378464,277,135
2698,55.10479678,-7.92583569,740,360
2699,55.08919867,-8.0345296,1952,857
2700,54.95414053,-8.26373087,155,74
2701,54.68889742,-8.54973912,120,58
2702,54.66028924,-8.49338606,350,207
2703,55.28227083,-7.18758488,935,465
2704,54.82271453,-8.47716998,635,344
2705,55.19496922,-7.49642744,713,363
2706,55.11514518,-7.87135456,227,132
2707,54.66043624,-8.13131578,4027,2146
2708,54.94186555,-8.17399689,88,34
2709,54.77141541,-7.87706273,1071,615
2710,55.25806684,-7.48610858,688,336
2711,55.18327545,-8.01086172,925,442
2712,54.95675895,-8.34003649,1886,930
2713,54.62453507,-8.40251342,899,473
2714,55.04246513,-8.09077821,693,351
2715,54.70429926,-8.19032911,517,301
2716,54.99412653,-7.79221732,1657,1054
2717,55.08385402,-7.42637033,1697,839
2718,55.24519588,-7.67143929,520,246
2719,55.21327532,-7.75155426,395,171
2720,54.88641924,-7.52409625,457,284
2721,54.87431388,-7.62112203,1031,553
2722,54.89068582,-8.08162018,280,166
2723,55.02164218,-7.95380352,186,98
2724,55.12372648,-7.80750713,241,113
2725,55.08522546,-7.63739233,494,293
2726,54.66704841,-8.66637231,738,390
2727,55.23591801,-7.16545492,827,432
2728,54.75364419,-7.71731002,1570,930
2729,54.74538172,-8.4801176,666,339
2730,54.88265526,-8.16581326,158,80
2731,55.23529586,-7.21677819,730,405
2732,54.79845489,-8.28965768,1443,736
2733,55.20020897,-7.27365853,1184,532
2734,54.74577195,-7.87033028,372,218
2735,55.11869720000001,-8.17657207,1608,703
2736,55.0008696,-7.7249091,1191,802
2737,54.8122907,-8.14132431,157,62
2738,55.23443615,-6.98904335,1016,543
2739,55.21143763,-7.65947439,299,136
2740,54.60866436,-7.75824226,75,35
2741,54.70041545,-8.10694364,226,146
2742,55.16710104,-7.36681283,865,483
2743,55.06568509,-7.48865906,461,192
2744,54.74379534,-8.54193458,90,37
2745,54.667755299999996,-8.31151689,755,421
2746,54.64944325,-8.60470331,677,393
2747,55.08425161,-7.29797167,2089,1179
2748,54.73826946,-8.68234768,345,154
2749,54.97416816,-7.45821484,1793,989
2750,54.6434682,-8.44170793,2293,1210
2751,55.12242504,-7.5851617,102,60
2752,54.80997279,-7.67354508,1128,606
2753,54.92399667,-7.84342657,521,313
2754,55.03232504,-7.77579897,1491,848
2755,54.92026527,-7.62125228,1026,593
2756,54.75943111,-7.79086568,1809,1056
2757,55.15489492,-7.58558703,282,146
2758,54.62852605,-8.01785067,792,440
2759,54.63222613,-8.56597152,557,302
2760,54.95923246,-7.73558048,11398,6157
2761,54.95010659,-7.73459109,2199,1038
2762,54.88196272,-8.30065152,636,275
2763,54.87388555,-7.83197853,414,236
2764,54.72815287,-8.06253533,289,93
2765,55.07190706,-7.76509061,303,178
2766,54.81651558,-8.40192657,287,169
2767,54.93163894,-7.67994422,1720,1040
2768,55.0360199,-8.26719134,2750,1284
2769,54.92273227,-8.37649088,761,402
2770,55.32348457,-7.27837862,668,335
2771,54.67829008,-8.75968613,376,167
2772,54.97139471,-7.60012163,1214,684
2773,55.17861179,-8.26993897,1288,542
2774,54.90832868,-7.95869443,127,71
2775,55.09915383,-7.70716245,1613,857
2776,55.19351565,-7.40534132,866,481
2777,55.20960514,-7.03462199,2366,1245
2778,54.72355438,-8.38130361,214,112
2779,54.98835595,-7.54502365,996,564
2780,54.59057572,-7.84881525,390,187
2781,54.85878,-7.5948872000000005,1466,692
2782,55.03635494,-7.63412863,2409,1354
2783,55.11283202,-7.56248465,852,429
2784,55.17633688,-7.16135767,935,498
2785,55.21614997,-7.82793295,867,401
2786,55.19550539,-7.68014487,260,139
2787,55.01030114,-8.40320069,1440,645
2788,54.92673511,-7.96567474,94,53
2789,54.91480135,-7.48404111,1343,622
2790,55.25186238,-7.42231323,1288,643
2791,54.82131466,-7.79149632,4524,2248
2792,54.63795833,-8.23551625,1634,938
2793,54.72443396,-7.99467498,323,179
2794,54.5949946,-7.92874512,123,71
2795,54.98101021,-7.86836353,985,651
2796,55.05057842,-7.85764673,512,336
2797,55.11787173,-7.27146404,675,388
2798,54.68825595,-8.44336294,120,60
2799,54.93586331,-7.54178192,802,452
2800,54.64867627,-8.02239882,609,366
2801,55.25679936,-7.07970102,296,133
2802,54.76940769,-7.57695844,606,328
2803,55.14869379,-7.2317791,1001,586
2804,53.42566436,-8.70113977,632,365
2805,53.43337979,-8.75840397,775,460
2806,53.20825463,-8.35571415,411,230
2807,53.07912925,-8.33206706,270,157
2808,53.63938141,-8.84104328,547,292
2809,53.40226043,-8.28533573,605,367
2810,53.14377067,-8.61305295,385,241
2811,53.39680593,-8.44214316,369,223
2812,53.38075189,-9.04782557,1876,1232
2813,53.41354998,-8.9511865,1372,909
2814,53.01432885,-8.78208282,607,339
2815,53.15478221,-8.79965454,573,334
2816,53.2973292,-8.72925016,5470,3319
2817,53.31668415,-8.78781979,1296,896
2818,53.31735452,-8.34079328,576,340
2819,53.32782297,-8.27319153,573,348
2820,53.32930368,-8.22477359,6660,3218
2821,53.64503681,-8.55222143,332,185
2822,53.44946376,-8.84130701,500,302
2823,53.43442847,-9.04254199,738,472
2824,53.29810596,-8.97936704,1472,999
2825,53.06840097,-8.70627532,217,130
2826,53.08791125,-8.31159364,176,95
2827,53.373979399999996,-8.49993789,310,160
2828,53.6900574,-8.48167812,414,227
2829,53.22505563,-8.98108062,1178,795
2830,53.07616708,-8.39759798,192,104
2831,53.50408687,-8.47604672,611,335
2832,53.54752171,-9.95784347,439,249
2833,53.63806246,-8.41316835,379,218
2834,53.43748434,-8.80398863,1080,674
2835,53.28115776,-9.14126332,3727,2478
2836,53.02066141,-8.8577214,705,430
2837,53.52267111,-9.00608282,366,225
2838,53.53396857,-8.933836099999999,753,493
2839,53.36054238,-8.78478132,620,370
2840,53.4911409,-9.81563503,226,68
2841,53.63364246,-8.60748389,253,140
2842,53.17018822,-8.41277442,464,286
2843,53.23727879999999,-8.53107355,299,181
2844,53.40980023,-10.06163758,413,185
2845,53.12244583,-8.8583019,525,364
2846,53.441635,-8.44194194,365,250
2847,53.34861539,-9.54349188,316,134
2848,53.36103828,-8.59215726,384,267
2849,53.09241802,-8.69188075,99,55
2850,53.32171538,-8.91900036,2577,1833
2851,53.32753939,-9.01604456,984,590
2852,53.59864552,-8.69999496,441,278
2853,53.55418294,-8.78255426,438,252
2854,53.43520062,-8.48175051,528,331
2855,53.13246109,-8.69208777,537,341
2856,53.47354145,-8.35044283,522,315
2857,53.16777655,-8.81785437,630,428
2858,53.35539612,-8.99930929,2124,1377
2859,53.47991612,-8.90973395,1059,598
2860,53.22703521,-8.9249838,3547,2462
2861,53.55210702,-10.07655837,279,138
2862,53.50192725,-10.07247198,2159,1053
2863,53.54837586,-8.70570582,363,233
2864,53.40613104,-8.37264538,580,355
2865,53.23049416,-8.07882893,420,218
2866,53.26719217,-8.2614784,218,103
2867,53.53782349,-9.38305735,1120,513
2868,53.53720352,-8.42824287,305,155
2869,53.31445065,-8.64539931,469,302
2870,53.54167532,-8.62139418,461,241
2871,53.39249747,-8.59684225,131,84
2872,53.51448535,-9.39999305,517,276
2873,53.46911011,-8.62585055,532,362
2874,53.00126947,-8.39868496,105,35
2875,53.22935299,-8.7347528,1764,1197
2876,53.58465907,-8.40898818,362,198
2877,53.28927894,-9.57243005,2472,1273
2878,53.44943572,-8.89176064,1151,710
2879,53.51585648,-9.59204865,172,75
2880,53.55754594,-8.48986373,166,94
2881,53.57589074,-9.85804095,318,101
2882,53.38094619,-8.82199313,1413,837
2883,53.19931239,-8.25881744,169,88
2884,53.46373624,-9.94726227,313,187
2885,53.41905474,-8.60848387,862,553
2886,53.06763613,-8.60441002,105,61
2887,53.51013017,-9.06449826,543,338
2888,53.59729013,-8.82823265,618,373
2889,53.42636551,-10.16504757,82,32
2890,53.15750781,-8.99769351,813,525
2891,53.19237888,-8.89694301,1371,879
2892,53.11206273,-8.451599400000001,589,348
2893,53.02302568,-8.33296134,372,213
2894,53.64074642,-8.76264336,568,302
2895,53.6061817,-8.76573947,837,497
2896,53.45664059999999,-10.05381942,215,84
2897,53.20165319,-8.15960932,445,201
2898,53.58630859,-8.96306086,629,359
2899,53.28226762,-9.20982491,1415,819
2900,53.31474467,-9.08451477,149,72
2901,53.60100484,-8.52488279,840,457
2902,53.06570078,-8.81256558,3033,1619
2903,53.25485198,-9.71756647,1283,547
2904,53.33049633,-8.69671568,385,256
2905,53.29003895,-8.51140609,738,467
2906,53.28606800000001,-8.79115385,999,678
2907,53.46990267,-9.09930589,1531,899
2908,53.48924694,-8.70912624,685,400
2909,53.48939535,-9.68907461,97,54
2910,53.61574062,-10.2098723,175,83
2911,53.09836757,-9.68151193,1226,520
2912,53.70035801,-8.57402482,254,139
2913,53.28899666,-8.2511887,361,208
2914,53.04603688,-8.73595998,326,204
2915,53.58074294,-8.90877492,349,208
2916,53.15495260000001,-8.66616796,303,187
2917,53.20465193,-8.65424348,672,420
2918,53.24482496,-8.64000714,583,373
2919,53.34706108,-8.41903243,670,390
2920,53.47288595,-9.01764484,649,397
2921,53.66446104,-8.53544033,551,290
2922,53.38475067,-9.47994197,149,81
2923,53.27202829,-9.50427715,1314,646
2924,53.32800196,-8.47873375,527,288
2925,53.28580508,-8.418668199999999,458,265
2926,53.30046405,-9.36588966,1044,591
2927,53.43252762,-9.0876198,613,390
2928,53.22722521,-8.80681649,1748,1219
2929,53.56095534,-8.84312412,707,432
2930,53.16598185,-8.88817073,801,548
2931,53.4836289,-8.78409934,772,506
2932,53.53558259,-8.34085356,1300,708
2933,53.48085462,-8.41457692,341,194
2934,53.16613304,-8.30095049,702,371
2935,53.31321643,-8.57076586,329,213
2936,53.07514862,-8.92918891,455,277
2937,53.188826600000006,-8.706800099999999,906,596
2938,53.24718826,-8.37648983,270,137
2939,53.46263536,-8.96778153,891,605
2940,53.36730718,-8.30537054,725,405
2941,53.45280529,-9.19120672,1144,669
2942,53.22268039,-8.01924175,231,122
2943,53.12259603,-8.196099900000002,230,131
2944,53.20074793,-8.44355011,644,418
2945,53.41773433,-8.85595588,1072,694
2946,53.16717025,-8.22607745,306,164
2947,53.24546301,-8.45609223,342,192
2948,53.55696965,-8.99462384,378,227
2949,53.08685488,-8.80790309,827,516
2950,53.152720499999994,-8.52036466,341,249
2951,53.10936174,-8.68240196,84,51
2952,53.23306654,-8.28751209,490,235
2953,53.27408045,-8.66162231,745,507
2954,53.57313503,-8.55934552,224,114
2955,53.12158229,-8.95111272,1537,929
2956,53.33420214,-9.88457043,810,352
2957,53.25078881,-8.11470247,153,69
2958,53.3653674,-8.88846074,1527,1038
2959,53.23830208,-8.58850728,402,275
2960,53.22828494,-8.19909581,359,183
2961,53.15604414,-8.47334477,481,309
2962,53.562144999999994,-9.66517025,220,101
2963,53.45688036,-9.47144739,264,121
2964,53.299856000000005,-9.66346763,835,397
2965,53.51982559,-8.73281462,354,210
2966,53.38584368,-8.956586900000001,1539,998
2967,53.3369621,-8.85947757,1061,752
2968,53.27211642,-8.17818032,255,153
2969,53.20011651,-8.55757644,857,555
2970,53.19828298,-8.57250035,5537,2975
2971,53.05650201,-8.50217848,371,197
2972,53.17840953,-8.1212178,276,166
2973,53.63303347,-8.9141212,664,382
2974,53.15554889999999,-8.32851428,147,92
2975,53.37419586,-8.69848647,657,422
2976,53.47920287,-8.53749053,1913,1252
2977,53.14356061,-8.56334733,279,180
2978,53.41748571,-8.54316734,515,311
2979,53.31849163,-9.14909444,2142,1455
2980,53.46408145,-8.68881815,670,420
2981,53.2524256,-8.69628728,261,165
2982,53.44193619,-9.76578222,354,160
2983,53.27536207,-8.34208611,434,262
2984,53.275382900000004,-8.90167365,4297,2905
2985,53.41186155,-9.32570264,2625,1483
2986,53.36594176,-9.74126115,261,104
2987,53.13344446,-8.34549584,398,238
2988,53.10036065,-8.24987798,2271,1208
2989,53.26916185,-8.57226499,486,333
2990,53.20225013,-8.79592021,337,245
2991,53.59386672,-8.62833515,470,276
2992,53.58639507,-9.95064642,1226,626
2993,53.56632249,-9.5618799,93,45
2994,53.39778193,-9.94832994,425,160
2995,53.39460108,-8.72572924,782,533
2996,53.51936197,-8.60392902,229,151
2997,53.30339819,-9.43348332,1453,844
2998,53.53616414,-8.53603289,292,142
2999,53.54395783,-10.16492621,389,166
3000,53.33035795,-9.76199037,612,262
3001,53.138844999999996,-8.80152586,477,301
3002,53.33842337,-9.26250842,763,483
3003,53.28319522,-9.27833967,1443,859
3004,53.2723394,-8.83605861,1218,902
3005,53.45752096,-8.2851655,221,144
3006,53.6729228,-8.63437667,387,198
3007,53.36222601,-8.67957693,722,482
3008,53.159843,-8.18257174,171,107
3009,53.64047049,-8.68322444,363,222
3010,53.64046831,-8.48038739,300,173
3011,53.50782625,-8.84354402,6060,3385
3012,53.514383200000005,-8.85290791,3511,1570
3013,53.35607443,-9.15639473,2075,1314
3014,53.39234504,-9.61035322,546,241
3015,53.12968143,-8.40726508,447,270
3016,53.04297589,-8.39657837,461,231
3017,53.39583351,-9.20946442,2376,1579
3018,53.285915599999996,-8.98410115,13019,7820
3019,53.29608973,-9.00111573,949,535
3020,53.27062239,-9.11328552,15185,10054
3021,53.29870772,-9.02615206,4053,2449
3022,53.262373100000005,-9.05692736,2593,1483
3023,53.28611915,-9.07361084,4132,2162
3024,53.27465382,-9.04439623,4108,2120
3025,53.25759138,-9.11042092,1490,902
3026,53.27485391,-9.03278479,910,470
3027,53.30040409,-9.05107826,5118,2956
3028,53.28488197,-9.0160275,1831,836
3029,53.26966826,-8.98559147,2846,1685
3030,53.27986778,-9.071167800000001,1895,837
3031,53.27486198,-9.06028154,1474,883
3032,53.28843702,-9.09727067,3076,1933
3033,53.26833116,-9.02224219,1319,644
3034,53.26321297,-9.08489619,2097,813
3035,53.263743500000004,-9.07232913,3633,2052
3036,53.27616539,-9.07133733,1912,705
3037,53.27913286,-9.04909004,2394,1253
3038,53.27067321,-9.07553306,2966,1723
3039,53.28370169,-9.02725873,1668,781
3040,52.341686100000004,-9.66602243,1149,670
3041,52.09460787,-9.57603233,851,508
3042,52.11312252,-9.61603057,434,257
3043,52.25662032,-9.60737396,1401,783
3044,52.46069179,-9.71341306,669,341
3045,51.78980978,-9.75181592,178,91
3046,52.32916978,-9.77902818,973,546
3047,52.56087505,-9.55354138,480,251
3048,51.93877561,-10.102196300000001,197,91
3049,52.37933622,-9.65517088,457,255
3050,51.82411878,-10.29791672,390,187
3051,52.16651068,-10.03357005,560,319
3052,51.82256628,-10.08486322,83,41
3053,52.48091479,-9.59372391,418,219
3054,52.46395276,-9.65875264,842,362
3055,52.20898382,-10.13841594,113,56
3056,52.24724734,-9.5341314,386,252
3057,52.4607942,-9.59189411,115,63
3058,52.11070003,-9.55756398,183,121
3059,52.40793694,-9.81837323,1490,730
3060,52.4016426,-9.56560025,424,256
3061,52.16393536,-10.08163059,284,175
3062,52.2920316,-9.83263806,1631,968
3063,52.38200175,-9.76788442,512,276
3064,52.24199796,-9.65332955,1808,1031
3065,51.80802233,-9.55002459,226,138
3066,52.34491309,-9.81822591,722,420
3067,52.23143359,-9.81163594,375,187
3068,52.57402977,-9.63348282,143,87
3069,52.23358942,-9.75039762,658,391
3070,52.18290606,-9.74191774,482,271
3071,52.26570965,-10.20933268,153,76
3072,52.01702378,-9.34984084,765,528
3073,52.33036467,-9.29671041,695,365
3074,51.92202558,-10.20094028,1823,871
3075,51.76904854,-10.09705225,313,146
3076,51.88500734,-10.08480986,212,114
3077,51.89523958,-9.50727409,411,246
3078,52.15397286,-9.39266564,413,248
3079,52.06981393,-9.87077598,948,527
3080,52.56441799,-9.49881167,351,170
3081,51.82458285,-9.98049881,309,155
3082,52.27770426,-10.03099695,981,550
3083,52.23004879,-9.46578,3330,1846
3084,51.98034413,-10.22570941,599,317
3085,52.42248973,-9.71869591,647,345
3086,52.02783752,-9.68394133,478,324
3087,52.22227662,-10.20156283,232,132
3088,52.296245299999995,-9.75921693,1478,939
3089,52.47535784,-9.43378406,322,171
3090,51.98458397,-9.22772059,122,66
3091,52.00923926,-9.45267539,829,574
3092,52.12782348,-9.32373872,1982,1208
3093,52.21129423,-9.3352632,278,144
3094,52.25977796,-9.39577367,289,189
3095,52.00444009,-9.821818400000002,170,101
3096,52.01305525,-9.73787634,322,182
3097,52.20141136,-9.56377304,271,154
3098,51.77273207,-10.18153167,179,88
3099,51.8209848,-9.67982652,576,309
3100,52.21835209,-10.01210022,349,182
3101,52.19249909,-9.32010235,192,110
3102,51.93108225,-9.94929646,260,107
3103,52.140775,-10.27128415,1623,722
3104,52.03916095,-9.27623009,667,433
3105,52.30413415,-9.69100961,697,438
3106,52.12253763,-9.7191826,794,495
3107,52.43977367,-9.671224699999998,540,301
3108,51.87553389,-9.70903826,279,145
3109,52.40883462,-9.38611067,532,278
3110,52.01046018,-9.66371682,846,494
3111,52.09316321,-10.54285189,182,82
3112,52.17694791,-10.43648176,467,262
3113,51.86580177,-10.19891591,871,408
3114,52.43191838,-9.55864135,569,308
3115,51.98778802,-9.39099411,389,268
3116,52.03341181,-9.97262016,1080,573
3117,51.88311468,-9.36206584,174,95
3118,51.87131412,-9.4004152,136,76
3119,51.74111322,-9.75659373,232,98
3120,52.15762988,-10.27499354,1846,977
3121,52.3015526,-9.28595852,371,212
3122,51.90744052,-9.69211445,241,124
3123,52.54291903,-9.63716521,248,134
3124,52.47718354,-9.53512658,378,211
3125,52.06219948,-9.34839425,753,497
3126,52.14968713,-9.97518846,141,60
3127,51.88504477,-9.57292222,3127,1646
3128,52.41231349,-9.89986224,578,312
3129,52.10902582,-9.66916557,593,375
3130,52.11461596,-9.4940474,2090,1297
3131,52.37117995,-9.55126597,950,538
3132,52.21349247,-9.54472308,247,159
3133,52.34028514,-9.57451359,256,143
3134,52.18047522,-9.80530244,643,361
3135,51.92287913,-9.43183886,667,391
3136,52.2002245,-9.91169936,272,145
3137,52.07064653,-9.75853497,882,492
3138,52.38289648,-9.71099607,358,186
3139,52.07213387,-9.49613917,6952,3777
3140,52.05956543,-9.50640928,10826,4740
3141,52.16966422,-9.48093282,881,540
3142,52.50593996,-9.65363179,1871,875
3143,51.99656029,-10.0828942,256,116
3144,52.10906196,-9.83050166,4355,2427
3145,52.42536932,-9.77609915,502,285
3146,52.18716536,-10.3367556,481,228
3147,52.44068996,-9.37475865,764,439
3148,52.26532191,-9.34571987,289,173
3149,52.18151774,-9.63665295,989,612
3150,52.22883145,-10.31050529,434,224
3151,52.33352718,-9.46820986,227,103
3152,52.19039922,-9.68646001,565,299
3153,52.41810081,-9.64438702,425,218
3154,52.14837797,-10.17520144,345,204
3155,52.222686100000004,-9.88907808,353,188
3156,52.31538263,-9.39806642,706,397
3157,52.07272027,-9.38618745,319,213
3158,52.17256011,-9.90670836,271,149
3159,52.2743641,-9.46365006,435,252
3160,52.08393621,-9.62336883,749,466
3161,52.5175616,-9.36472676,545,321
3162,51.99864611,-9.92317362,102,51
3163,52.53333852,-9.45170376,587,303
3164,52.52212711,-9.54196152,369,220
3165,52.45222814,-9.48811188,1584,884
3166,52.44790074,-9.48981632,4260,2011
3167,52.39793214,-9.63080196,1050,570
3168,51.92477821,-9.77986081,146,81
3169,51.84586706,-10.10552965,311,147
3170,52.16000559,-10.38370993,260,119
3171,52.03144746,-9.80735119,258,145
3172,52.17211371,-9.30519126,458,240
3173,52.14117739,-9.735432000000001,2141,1281
3174,52.14949138,-10.14917303,368,230
3175,52.16181743,-9.55592941,1570,1019
3176,52.25856343,-9.31011383,177,94
3177,52.38404643,-9.35186548,515,300
3178,52.00056208,-9.57084237,835,371
3179,52.47600061,-9.36075688,1018,575
3180,52.27696486,-9.54144975,354,218
3181,52.30166881,-9.57383886,498,329
3182,51.87498801,-10.35468564,413,198
3183,52.29757368,-9.64786908,1079,661
3184,52.39795351,-9.48214188,417,217
3185,52.08370042,-9.26220457,1812,1118
3186,51.90612644,-9.63875999,154,68
3187,52.13442658,-9.60653962,438,258
3188,52.19631079,-9.41451201,706,433
3189,52.49541789,-9.46871579,237,129
3190,51.86652073,-9.88033015,785,309
3191,51.81869745,-10.42696111,164,82
3192,52.23943025,-10.09366945,239,133
3193,51.84538857,-9.80906658,178,80
3194,52.5769409,-9.41487951,761,385
3195,52.54997856,-9.40164825,476,281
