Electoral Division,COUNTY,ED Latitude,ED Longitude,ED Area,Population,No. of Commuters
268008 - AYRFIELD,DUBLIN,53.39543969,-6.18463098,0.893779,5639,3245
268009 - BALLYBOUGH A,DUBLIN,53.35847673,-6.24491892,0.349153,3718,1754
268010 - BALLYBOUGH B,DUBLIN,53.3602134,-6.25431082,0.353884,3698,1828
268011 - BALLYGALL C,DUBLIN,53.38455664,-6.27236094,0.991998,3521,1860
268012 - BALLYGALL A,DUBLIN,53.38390005,-6.29305632,0.48442,3606,2076
268013 - BALLYGALL B,DUBLIN,53.38662428,-6.2848904,0.555597,1887,926
268014 - BALLYGALL D,DUBLIN,53.38109355,-6.28149477,0.433486,2531,1456
268015 - BALLYMUN A,DUBLIN,53.40094417,-6.28343316,0.945989,4765,2481
268016 - BALLYMUN B,DUBLIN,53.40121422,-6.27280606,0.663421,4379,1847
268017 - BALLYMUN C,DUBLIN,53.39611002,-6.25770882,0.773138,6112,2786
268018 - BALLYMUN D,DUBLIN,53.39433401,-6.26977314,0.472377,2458,1107
268019 - BALLYMUN E,DUBLIN,53.39247658,-6.27187341,0.35446,1562,885
268020 - BALLYMUN F,DUBLIN,53.39413081,-6.28514039,0.435779,2350,1299
268021 - BEAUMONT A,DUBLIN,53.38982105,-6.23614057,0.512933,2463,1303
268022 - BEAUMONT B,DUBLIN,53.38883118,-6.22463326,0.84999,4962,2477
268023 - BEAUMONT C,DUBLIN,53.38485893,-6.2087548,0.595078,3242,1682
268024 - BEAUMONT D,DUBLIN,53.380996,-6.21700179,0.466634,2135,1306
268025 - BEAUMONT E,DUBLIN,53.3788267,-6.22274368,0.314936,2051,1054
268026 - BEAUMONT F,DUBLIN,53.38207402,-6.23062653,0.543379,3590,2257
268027 - BOTANIC A,DUBLIN,53.37258849,-6.27630708,1.315169,3174,1881
268028 - BOTANIC B,DUBLIN,53.36840957,-6.26300315,0.493753,3481,2268
268029 - BOTANIC C,DUBLIN,53.36412678,-6.26448197,0.299191,2222,1430
268030 - CABRA EAST A,DUBLIN,53.36869178,-6.28512013,1.408502,5650,3215
268031 - CABRA EAST B,DUBLIN,53.36487687,-6.28583836,0.465959,3737,2026
268032 - CABRA EAST C,DUBLIN,53.35667927,-6.2885596,0.456536,4085,2261
268033 - CABRA WEST A,DUBLIN,53.37278667,-6.30575019,0.446417,1478,710
268034 - CABRA WEST B,DUBLIN,53.36951294,-6.29362384,0.453248,2577,1225
268035 - CABRA WEST C,DUBLIN,53.36364792,-6.29931193,0.573609,2953,1538
268036 - CABRA WEST D,DUBLIN,53.35813297,-6.30217278,0.600644,2845,1658
268037 - CHAPELIZOD,DUBLIN,53.34830211,-6.34326464,1.167337,3056,1891
268038 - CHERRY ORCHARD A,DUBLIN,53.33936637,-6.37869481,0.98159,3254,1201
268039 - CARNA,DUBLIN,53.34047893,-6.36329402,0.572399,2836,1276
268040 - CHERRY ORCHARD C,DUBLIN,53.33403585,-6.36600537,1.418586,4545,2286
268041 - CLONTARF EAST A,DUBLIN,53.37446481,-6.18022774,2.122279,3438,1957
268042 - CLONTARF EAST B,DUBLIN,53.36253634,-6.17109977,3.481123,7107,4422
268043 - CLONTARF EAST C,DUBLIN,53.36441606,-6.20223684,0.827775,3183,1946
268044 - CLONTARF EAST D,DUBLIN,53.36562499,-6.2095138,0.62671,2766,1621
268045 - CLONTARF EAST E,DUBLIN,53.37313033,-6.20077371,0.40701,1791,1123
268046 - CLONTARF WEST A,DUBLIN,53.37760229,-6.20447357,0.701964,3658,2277
268047 - CLONTARF WEST B,DUBLIN,53.37506908,-6.21344016,0.394918,2411,1317
268048 - CLONTARF WEST C,DUBLIN,53.36777098,-6.21774415,1.050738,3659,2515
268049 - CLONTARF WEST D,DUBLIN,53.36309255,-6.22916594,0.821414,2297,1441
268050 - CLONTARF WEST E,DUBLIN,53.36895215,-6.23328746,0.325257,2468,1541
268051 - CRUMLIN A,DUBLIN,53.33245696,-6.3214106,0.543406,3714,2060
268052 - CRUMLIN B,DUBLIN,53.33196144,-6.30537668,0.747784,2968,1474
268053 - CRUMLIN C,DUBLIN,53.32975535,-6.29142222,0.497901,2331,1283
268054 - CRUMLIN D,DUBLIN,53.32531412,-6.30834599,0.585737,4089,2211
268055 - CRUMLIN E,DUBLIN,53.32980344,-6.31713805,0.377031,2793,1403
268056 - CRUMLIN F,DUBLIN,53.32703455,-6.32376856,0.399733,2985,1651
268057 - DECIES,DUBLIN,53.33985957,-6.34276539,0.316797,2677,1158
268058 - DRUMCONDRA SOUTH A,DUBLIN,53.36888082,-6.24669145,1.039169,5064,3343
268059 - DRUMCONDRA SOUTH B,DUBLIN,53.36485061,-6.25005685,0.342944,1697,1170
268060 - DRUMCONDRA SOUTH C,DUBLIN,53.37320992,-6.25815619,0.748829,3517,2097
268061 - DRUMFINN,DUBLIN,53.34768127,-6.35954379,0.823153,3588,1737
268062 - EDENMORE,DUBLIN,53.3861916,-6.18560081,0.583447,2836,1251
268063 - FINGLAS NORTH A,DUBLIN,53.39584635,-6.31402068,0.726215,3319,1552
268064 - FINGLAS NORTH B,DUBLIN,53.39317705,-6.30570072,0.648699,2874,1361
268065 - FINGLAS NORTH C,DUBLIN,53.39625745,-6.29834848,1.112591,3464,1953
268066 - FINGLAS SOUTH A,DUBLIN,53.38740059,-6.31235266,0.585069,2904,1408
268067 - FINGLAS SOUTH B,DUBLIN,53.38203286,-6.29588572,0.999312,4206,2202
268068 - FINGLAS SOUTH C,DUBLIN,53.38108443,-6.30766594,0.366645,2645,1217
268069 - FINGLAS SOUTH D,DUBLIN,53.38151163,-6.31633418,0.443318,2427,1203
268070 - GRACE PARK,DUBLIN,53.37459443,-6.23101103,1.243434,5806,3555
268071 - GRANGE A,DUBLIN,53.40064275,-6.17200294,1.673552,9696,5983
268072 - GRANGE B,DUBLIN,53.40218118,-6.15638679,1.159137,5326,3319
268073 - GRANGE C,DUBLIN,53.39348995,-6.15975274,0.475478,3082,1508
268074 - GRANGE D,DUBLIN,53.38631322,-6.1667962,0.662345,4005,2291
268075 - GRANGE E,DUBLIN,53.38714217,-6.1749699,0.549148,2680,1327
268076 - HARMONSTOWN A,DUBLIN,53.38679927,-6.196256,0.610749,2808,1470
268077 - HARMONSTOWN B,DUBLIN,53.38084266,-6.19040229,0.575426,2758,1585
268078 - INCHICORE A,DUBLIN,53.3366474,-6.33387695,1.000697,2392,1356
268079 - INCHICORE B,DUBLIN,53.33021253,-6.3390153,0.813079,2218,977
268080 - INNS QUAY A,DUBLIN,53.36089349,-6.26581674,0.317296,3919,1501
268081 - INNS QUAY B,DUBLIN,53.35679105,-6.26840965,0.282864,3666,1888
268082 - INNS QUAY C,DUBLIN,53.34991459,-6.27201545,0.284788,2757,1435
268083 - KILMAINHAM A,DUBLIN,53.3424125,-6.33170323,0.255398,2534,1312
268084 - KILMAINHAM B,DUBLIN,53.3431126,-6.31797989,0.81289,2414,1503
268085 - KILMAINHAM C,DUBLIN,53.33814204,-6.31680822,0.590037,5186,2893
268086 - KILMORE C,DUBLIN,53.39349062,-6.20574058,0.530822,1490,642
268087 - KILMORE D,DUBLIN,53.39093221,-6.20632468,0.519876,2032,980
268088 - KILMORE A,DUBLIN,53.39750244,-6.23231223,0.774334,3660,2333
268089 - KILMORE B,DUBLIN,53.39502097,-6.22033885,0.479218,2681,1196
268090 - KIMMAGE A,DUBLIN,53.32219584,-6.3108419,0.274023,1944,1028
268091 - KIMMAGE B,DUBLIN,53.32208071,-6.30120345,0.429325,3572,1906
268092 - KIMMAGE C,DUBLIN,53.32506301,-6.28623993,0.93815,3043,1919
268093 - KIMMAGE D,DUBLIN,53.31807017,-6.29696394,0.42164,2462,1389
268094 - KIMMAGE E,DUBLIN,53.3164982,-6.30699968,0.657431,3395,1884
268095 - KYLEMORE,DUBLIN,53.3370947,-6.35137557,0.575946,2657,1223
268096 - MANSION HOUSE A,DUBLIN,53.34381545,-6.25150993,0.669176,4665,2062
268097 - MANSION HOUSE B,DUBLIN,53.33788071,-6.25448314,0.647078,1311,418
268098 - MERCHANTS QUAY A,DUBLIN,53.34455627,-6.27637914,0.178232,2513,1168
268099 - MERCHANTS QUAY B,DUBLIN,53.34129148,-6.27686796,0.241336,3966,2390
268100 - MERCHANTS QUAY C,DUBLIN,53.33852377,-6.27975774,0.331101,3566,2191
268101 - MERCHANTS QUAY D,DUBLIN,53.33510206,-6.2787149,0.220723,2185,1392
268102 - MERCHANTS QUAY E,DUBLIN,53.33269581,-6.27889828,0.227057,2489,1611
268103 - MERCHANTS QUAY F,DUBLIN,53.33403601,-6.28774813,0.298493,2158,1207
268104 - MOUNTJOY A,DUBLIN,53.35325264,-6.25183044,0.298979,5389,2255
268105 - MOUNTJOY B,DUBLIN,53.35693005,-6.25590324,0.223639,3963,2195
268106 - NORTH CITY,DUBLIN,53.34924705,-6.26205319,0.56334,5654,2491
268107 - NORTH DOCK A,DUBLIN,53.35801521,-6.23982473,0.143027,1365,818
268108 - NORTH DOCK B,DUBLIN,53.35194667,-6.21580521,3.464921,7695,4634
268109 - NORTH DOCK C,DUBLIN,53.35175567,-6.24740031,0.606241,4214,2187
268110 - PEMBROKE EAST A,DUBLIN,53.33895782,-6.19078532,2.143077,5078,3072
268111 - PEMBROKE EAST B,DUBLIN,53.33291088,-6.21934905,0.6826,3818,2317
268112 - PEMBROKE EAST C,DUBLIN,53.32279965,-6.20983996,0.876969,3920,2418
268113 - PEMBROKE EAST D,DUBLIN,53.3155096,-6.21934682,1.849192,5263,2690
268114 - PEMBROKE EAST E,DUBLIN,53.32622768,-6.22253527,1.195198,3902,2016
268115 - PEMBROKE WEST A,DUBLIN,53.33715235,-6.23263627,0.637297,4992,3235
268116 - PEMBROKE WEST B,DUBLIN,53.32703622,-6.23549399,0.743156,3003,1826
268117 - PEMBROKE WEST C,DUBLIN,53.33271456,-6.24404411,0.673458,4852,2635
268118 - PHOENIX PARK,DUBLIN,53.35788987,-6.32387926,7.374042,1534,890
268119 - PRIORSWOOD C,DUBLIN,53.40244533,-6.18694409,0.889211,4854,2315
268120 - PRIORSWOOD D,DUBLIN,53.39664736,-6.19781876,0.785512,2756,1367
268121 - PRIORSWOOD A,DUBLIN,53.40410788,-6.21770801,1.735898,1618,923
268122 - PRIORSWOOD B,DUBLIN,53.40336,-6.19962607,0.460757,2728,1055
268123 - PRIORSWOOD E,DUBLIN,53.4002619,-6.21104629,0.4084,2839,1534
268124 - RAHENY-FOXFIELD,DUBLIN,53.38372218,-6.15862038,0.584671,2488,1320
268125 - RAHENY-GREENDALE,DUBLIN,53.38609902,-6.15175855,0.438297,2169,1081
268126 - RAHENY-St. ASSAM,DUBLIN,53.37564348,-6.14478434,2.371666,3672,2089
268127 - RATHFARNHAM,DUBLIN,53.30869266,-6.27096896,1.232853,4683,2883
268128 - RATHMINES EAST A,DUBLIN,53.3271087,-6.25051387,0.697014,4836,3236
268129 - RATHMINES EAST B,DUBLIN,53.31641462,-6.24257408,1.257428,6058,4033
268130 - RATHMINES EAST C,DUBLIN,53.31447616,-6.2558073,0.737506,3351,2221
268131 - RATHMINES EAST D,DUBLIN,53.32271945,-6.25407319,0.359618,2757,2076
268132 - RATHMINES WEST A,DUBLIN,53.32587928,-6.27184616,0.657797,5461,3569
268133 - RATHMINES WEST B,DUBLIN,53.32645943,-6.26142157,0.336004,3713,2489
268134 - RATHMINES WEST C,DUBLIN,53.31836058,-6.26201424,0.421095,2681,1853
268135 - RATHMINES WEST D,DUBLIN,53.31685609,-6.26886468,0.372854,3106,2100
268136 - RATHMINES WEST E,DUBLIN,53.31413983,-6.27697452,0.453385,3390,2305
268137 - RATHMINES WEST F,DUBLIN,53.32047224,-6.27245735,0.434474,2859,2031
268138 - ROTUNDA A,DUBLIN,53.35546428,-6.26060857,0.249306,5965,2373
268139 - ROTUNDA B,DUBLIN,53.35255533,-6.26597156,0.208385,2458,1117
268140 - ROYAL EXCHANGE A,DUBLIN,53.34175394,-6.26473371,0.442645,4329,1437
268141 - ROYAL EXCHANGE B,DUBLIN,53.34009216,-6.26275983,0.221348,2082,659
268142 - SAINT KEVIN'S,DUBLIN,53.33364041,-6.26086688,0.624634,5122,2381
268143 - SOUTH DOCK,DUBLIN,53.33943554,-6.24105473,1.051732,7004,4402
268144 - TERENURE A,DUBLIN,53.31926257,-6.28661737,0.540755,3741,2490
268145 - TERENURE B,DUBLIN,53.31290152,-6.29045882,0.535125,3490,2218
268146 - TERENURE C,DUBLIN,53.30684173,-6.29382356,0.707434,1854,1156
268147 - TERENURE D,DUBLIN,53.30439507,-6.28986356,0.462363,792,493
268148 - USHERS A,DUBLIN,53.34408234,-6.29956196,0.721926,3930,2699
268149 - USHERS B,DUBLIN,53.34529504,-6.2861843,0.270152,1312,774
268150 - USHERS C,DUBLIN,53.33858049,-6.28737308,0.398309,3983,2202
268151 - USHERS D,DUBLIN,53.33600579,-6.29506819,0.14749,2188,1257
268152 - USHERS E,DUBLIN,53.3349759,-6.29879913,0.224561,1790,1037
268153 - USHERS F,DUBLIN,53.33989394,-6.2991991,0.453161,3484,1711
268154 - WALKINSTOWN A,DUBLIN,53.32262614,-6.33679362,0.984782,2765,1516
268155 - WALKINSTOWN B,DUBLIN,53.32117593,-6.32507195,0.344309,1885,1010
268156 - WALKINSTOWN C,DUBLIN,53.3196475,-6.32349762,0.453095,2169,1158
268157 - WHITEHALL A,DUBLIN,53.38244178,-6.25511193,1.316702,3286,1833
268158 - WHITEHALL B,DUBLIN,53.38719073,-6.25371781,0.752187,4128,2322
268159 - WHITEHALL C,DUBLIN,53.39328466,-6.24589726,0.734106,2153,1235
268160 - WHITEHALL D,DUBLIN,53.38092528,-6.24184355,0.684314,3456,1643
268161 - WOOD QUAY A,DUBLIN,53.34077701,-6.27078104,0.174582,2606,1159
268162 - WOOD QUAY B,DUBLIN,53.33294045,-6.27170469,0.297207,3414,2130
27001 - ARDUE,CAVAN,54.09651355,-7.52046599,25.507058,866,435
27002 - ARVAGH,CAVAN,53.93592744,-7.5636096,29.458034,959,520
27003 - ASHFIELD,CAVAN,54.07557629,-7.14319955,17.532067,358,212
27004 - BAILIEBOROUGH,CAVAN,53.92779305,-6.97516393,46.1922,4005,2146
27005 - BALLINTEMPLE,CAVAN,53.89664326,-7.42006419,16.798712,434,265
27006 - BALLYCONNELL,CAVAN,54.12034173,-7.58264276,28.069547,1553,910
27007 - BALLYHAISE,CAVAN,54.04612688,-7.32152304,17.663038,1056,648
27008 - BALLYJAMESDUFF,CAVAN,53.87510527,-7.21242618,21.566297,3238,1845
27009 - BALLYMACHUGH,CAVAN,53.83064932,-7.32110801,36.056689,828,464
27010 - BALLYMAGAURAN,CAVAN,54.08063218,-7.69724809,15.884641,245,131
27011 - BAWNBOY,CAVAN,54.12157532,-7.67327143,30.783493,587,356
27012 - BELLANANAGH,CAVAN,53.92957363,-7.39252986,15.006581,1529,891
27013 - BELTURBET,CAVAN,54.10387471,-7.44105346,4.573059,1504,669
27014 - TEMPLEPORT / BENBRACK,CAVAN,54.12836799,-7.7983892,47.526282,332,166
27015 - BILBERRY,CAVAN,54.0651527,-7.59036975,12.038707,165,95
27016 - BRUCE HALL,CAVAN,53.91554205,-7.51460545,9.452621,212,116
27017 - BUTLER'S BRIDGE,CAVAN,54.04807758,-7.36915059,7.818023,470,310
27018 - CANNINGSTOWN,CAVAN,53.97724916,-7.0710435,24.072509,532,290
27019 - CARN,CAVAN,54.07121113,-7.56350048,11.634012,211,126
27020 - CARNAGARVE,CAVAN,53.88122232,-6.98243538,21.579092,569,355
27021 - CARRAFIN,CAVAN,54.04436497,-7.42869307,23.881001,400,255
27022 - CASTLERAHAN,CAVAN,53.82245647,-7.17631978,28.662421,901,547
27023 - CASTLESAUNDERSON,CAVAN,54.09675966,-7.39078907,19.135388,300,194
27024 - CAVAN RURAL,CAVAN,54.00635988,-7.35840702,36.393911,8273,4532
27025 - CAVAN URBAN,CAVAN,53.99094378,-7.3623133,2.014209,3770,1682
27026 - CLONERVY,CAVAN,54.01906528,-7.30685497,18.031515,853,560
27027 - COOTEHILL RURAL,CAVAN,54.05385068,-7.04374712,35.506139,1087,628
27028 - COOTEHILL URBAN,CAVAN,54.07365247,-7.07937648,1.81928,1598,828
27029 - CORR,CAVAN,53.96738803,-7.5019536,11.04052,267,144
27030 - CORRANEARY,CAVAN,54.01031633,-7.02855364,23.924216,443,254
27031 - CROSSBANE,CAVAN,53.84914737,-7.02686561,21.0771,614,385
27032 - CROSSDONEY,CAVAN,53.96395292,-7.460214,23.85763,541,334
27033 - CROSSKEYS,CAVAN,53.92730275,-7.24855826,19.374952,697,404
27034 - CUTTRAGH,CAVAN,53.96776301,-7.26321462,12.049564,393,247
27035 - DENN,CAVAN,53.92269209,-7.32503963,20.640168,705,400
27036 - DERRIN,CAVAN,53.88956311,-7.35304656,15.010438,433,246
27037 - DERRYLAHAN,CAVAN,54.20738139,-7.90884468,19.220491,85,47
27038 - DUNMAKEEVER / DERRYNANANTA,CAVAN,54.17787287,-7.87105561,48.234065,142,74
27039 - DIAMOND,CAVAN,54.03782404,-7.56820014,8.464482,130,84
27040 - DOOGARY,CAVAN,54.03861313,-7.61859991,9.363323,142,79
27041 - DOWRA,CAVAN,54.2018026,-7.99712459,22.809646,154,78
27042 - DRUMANESPICK,CAVAN,53.93234737,-7.06281309,14.993903,447,291
27043 - DRUMCARBAN,CAVAN,53.92317538,-7.46769763,19.060212,612,369
27044 - DRUMCARN,CAVAN,54.07742145,-7.25469441,25.327494,528,309
27045 - DRUMLUMMAN,CAVAN,53.85436134,-7.42043612,17.617761,586,362
27046 - DRUNG,CAVAN,54.03387784,-7.24277503,22.631876,524,337
27048 - ENNISKEEN,CAVAN,53.90545221,-6.88463578,19.015208,457,312
27049 - ESKEY,CAVAN,54.27778739,-7.94530399,18.553696,319,118
27050 - GRADDUM,CAVAN,53.89256019,-7.26637872,21.101423,550,314
27051 - GRILLY,CAVAN,54.10865815,-7.41318346,21.19281,485,268
27052 - KILBRIDE,CAVAN,53.80959424,-7.2461993,31.113888,970,577
27053 - KILCOGY,CAVAN,53.83045378,-7.44102061,17.830723,427,242
27054 - KILCONNY,CAVAN,54.11746816,-7.45062259,18.241082,546,324
27055 - KILGOLAGH,CAVAN,53.8042744,-7.39242088,18.423387,323,178
27056 - KILL,CAVAN,53.86355071,-7.37498452,14.755512,365,191
27057 - KILLASHANDRA,CAVAN,54.01652918,-7.5303801,31.608441,1153,661
27058 - KILLINAGH / TEEBANE,CAVAN,54.23845097,-7.9887373,33.726958,137,79
27059 - KILLINKERE,CAVAN,53.88937475,-7.0763093,22.292111,445,272
27060 - KILLYKEEN,CAVAN,53.98273148,-7.43219771,26.787742,602,369
27061 - KILNALECK,CAVAN,53.86009976,-7.27948582,20.932395,1118,651
27062 - KINAWLEY,CAVAN,54.17812322,-7.76812712,23.964766,111,69
27063 - KINGSCOURT,CAVAN,53.90976451,-6.81297851,19.640511,3335,1936
27064 - KNAPPAGH,CAVAN,54.01961718,-6.96934842,24.57554,464,264
27065 - LARAH NORTH,CAVAN,53.99757859,-7.17345359,23.206959,472,287
27066 - LARAH SOUTH,CAVAN,53.96620528,-7.15953388,21.699792,494,282
27067 - LISAGOAN,CAVAN,53.93424689,-6.86441693,14.343523,403,253
27068 - LISSANOVER,CAVAN,54.07629657,-7.62906891,17.328104,291,183
27069 - LOUGHDAWAN,CAVAN,53.87956344,-7.47383434,13.981448,338,181
27070 - LURGAN,CAVAN,53.86033541,-7.15581195,14.961988,631,345
27071 - MILLTOWN,CAVAN,54.048459,-7.49040499,21.262224,351,195
27072 - MOYNEHALL,CAVAN,53.96390877,-7.322702,23.528546,1744,1043
27073 - MULLAGH,CAVAN,53.82431839,-6.95775043,24.424835,2221,1331
27074 - MUNTERCONNAUGHT,CAVAN,53.80020055,-7.09276802,30.044203,1129,735
27076 - RAKENNY,CAVAN,54.05642861,-7.20611192,21.550008,421,231
27077 - REDHILL,CAVAN,54.0947442,-7.32654921,17.638034,447,257
27078 - SCRABBY,CAVAN,53.8769995,-7.53718741,20.981634,609,375
27079 - SHERCOCK,CAVAN,53.9891191,-6.9242289,23.757629,1262,752
27080 - SKEAGH,CAVAN,53.95999599,-7.00664426,22.463749,406,257
27081 - SPRINGFIELD,CAVAN,53.98578894,-7.55668455,19.496072,165,99
27082 - STRADONE,CAVAN,53.96859512,-7.22877232,26.031226,766,468
27083 - SWANLINBAR,CAVAN,54.18651682,-7.74520284,15.226187,375,221
27084 - TAGHART,CAVAN,53.95626768,-6.89937307,21.83875,618,370
27087 - TERMON,CAVAN,53.89936397,-7.13730544,19.469143,536,312
27088 - PEDARA VOHERS / TIRCAHAN,CAVAN,54.15873764,-7.70559421,30.167586,185,98
27089 - TUAM,CAVAN,54.26008326,-7.88720412,24.736639,331,162
27090 - TULLYVIN EAST,CAVAN,54.0333536,-7.10719265,21.721665,462,277
27091 - TULLYVIN WEST,CAVAN,54.0221556,-7.13545173,17.097792,277,174
27092 - VIRGINIA,CAVAN,53.82589659,-7.0576975,52.785224,4400,2571
27093 - WATERLOO,CAVAN,53.92352736,-7.16159008,28.371042,757,462
37001 - ABBEY,CLARE,53.13737548,-9.07311443,25.170002,454,247
37002 - ANNAGH,CLARE,52.83277075,-9.34599194,28.139123,504,278
37003 - AYLE,CLARE,52.92087891,-8.67742212,15.828512,298,192
37004 - BALLAGH,CLARE,52.94580322,-9.21418107,14.79569,190,117
37005 - BALLYBLOOD,CLARE,52.84311886,-8.76690987,11.164747,153,92
37006 - BALLYCANNAN,CLARE,52.71904353,-8.66797435,11.30903,1166,568
37007 - BALLYEA,CLARE,52.89237205,-9.16747487,30.717966,749,432
37009 - BALLYGLASS,CLARE,52.70234081,-8.61142525,15.767633,5994,3661
37010 - BALLYNACALLY,CLARE,52.72382817,-9.04146388,23.687023,238,148
37011 - BALLYNAHINCH,CLARE,52.87629149,-8.67791944,19.691838,261,145
37012 - BALLYSTEEN,CLARE,52.95576669,-9.43122807,17.510023,339,177
37013 - BALLYVASKIN,CLARE,52.87122843,-9.37325819,20.814115,399,235
37014 - BOHERGLASS,CLARE,52.87017135,-8.61309414,16.971941,282,182
37015 - BOSTON,CLARE,53.0435983,-8.94294455,48.17661,288,188
37016 - CAHER,CLARE,52.95934509,-8.80746842,26.807351,211,118
37017 - CAHERHURLY,CLARE,52.87354904,-8.56551322,13.582249,199,116
37018 - CORLEA / CAHERMURPHY,CLARE,53.00596487,-8.60907911,39.319195,170,75
37019 - CAHERMURPHY,CLARE,52.7458243,-9.33353563,17.658839,201,120
37020 - CAPPAGHABAUN,CLARE,52.97060159,-8.52552498,33.052979,150,104
37021 - CAPPAVILLA,CLARE,52.68822296,-8.5698536,8.912101,846,456
37022 - CARRAN,CLARE,53.05509566,-9.0268675,35.569908,117,70
37023 - CARROWBAUN,CLARE,52.84125083,-8.51458625,19.387027,116,80
37024 - CASTLECRINE,CLARE,52.77135428,-8.72101795,18.956284,467,314
37026 - CLAREABBEY,CLARE,52.79790864,-8.98825544,29.710042,2984,1822
37027 - CLENAGH,CLARE,52.70145562,-8.92404349,60.173085,10299,6220
37028 - CLOGHAUN,CLARE,53.04948012,-9.30583364,16.876836,202,119
37029 - CLOGHERA,CLARE,52.74941479,-8.60403645,20.755742,581,382
37030 - CLONDAGAD,CLARE,52.75491171,-9.1314744,26.401409,650,460
37031 - CLOONADRUM,CLARE,52.7822509,-9.44675402,18.128322,471,248
37032 - CLOONANAHA,CLARE,52.8621131,-9.24744779,25.735762,267,152
37033 - CLOONCOORHA,CLARE,52.66993704,-9.43324869,21.905946,378,215
37034 - CLOONEY,CLARE,52.93180376,-9.19235253,16.531422,260,144
37035 - CLOONEY,CLARE,52.85929137,-8.84360149,18.820224,508,335
37036 - CLOONTRA,CLARE,52.75005942,-8.66263223,23.592935,270,195
37037 - CLOONUSKER,CLARE,52.96115293,-8.57182615,28.937884,213,125
37038 - COOLMEEN,CLARE,52.65199195,-9.23555723,22.977955,235,130
37039 - COOLREAGH,CLARE,52.89881156,-8.62745723,14.46444,188,89
37040 - COORACLARE,CLARE,52.70312348,-9.41630216,22.532411,525,336
37042 - CORROFIN,CLARE,52.94719201,-9.04210305,34.163085,1335,761
37043 - CRATLOE,CLARE,52.69238623,-8.75933152,26.037385,1514,913
37044 - CREEGH,CLARE,52.75021921,-9.39701,20.393743,427,261
37045 - CRUSHEEN,CLARE,52.94758,-8.89506887,28.901613,952,624
37046 - DANGAN,CLARE,52.82250862,-8.79407683,16.260116,224,125
37047 - DERREEN,CLARE,53.08223556,-9.30705142,18.888414,111,34
37048 - DERRYNAGITTAGH,CLARE,52.95688571,-8.65375785,11.627652,137,80
37049 - DOONBEG,CLARE,52.74146748,-9.48948863,21.487307,765,374
37050 - DOORA,CLARE,52.82511122,-8.9165259,31.429041,1986,1347
37051 - DRUMCREEHY,CLARE,53.10460047,-9.14714358,20.992596,423,230
37052 - DRUMELLIHY,CLARE,52.71831326,-9.46151134,26.188245,417,251
37053 - DRUMLINE,CLARE,52.70935044,-8.83541392,18.844433,983,498
37054 - DRUMMAAN,CLARE,52.95059551,-8.3527077,48.555114,605,315
37055 - DYSERT,CLARE,52.90016511,-9.08115632,17.194365,314,204
37056 - EINAGH,CLARE,52.67898481,-9.56040656,16.818729,324,192
37057 - ENNIS RURAL,CLARE,52.8488963,-8.99674013,29.230892,17709,10540
37058 - ENNIS No. 2 URBAN,CLARE,52.84167888,-8.98935952,0.44487,1810,769
37059 - ENNISTIMON,CLARE,52.94581351,-9.30395586,26.232658,2331,1158
37060 - FAHYMORE,CLARE,52.76778478,-8.55315913,21.221216,340,225
37061 - FEAKLE,CLARE,52.94258787,-8.62363009,16.699553,351,193
37062 - FORMOYLE,CLARE,52.84878863,-9.21802733,23.975166,212,136
37063 - FURROOR,CLARE,52.78928416,-9.19529814,37.359615,280,161
37064 - GLENDREE,CLARE,52.92511773,-8.73035441,17.83792,172,99
37065 - GLENINAGH,CLARE,53.12740448,-9.23006302,28.657772,158,79
37066 - GLENMORE,CLARE,52.74484319,-9.27164333,33.113306,335,195
37067 - GLENROE / BALLYEIGHTER,CLARE,53.0019018,-9.01215241,38.087857,195,113
37068 - INISHCALTRA NORTH / INISHCALTRA SOUTH,CLARE,52.94365335,-8.46866635,27.908773,317,177
37070 - KILBALLYOWEN,CLARE,52.58205402,-9.84938782,27.131665,261,117
37071 - KILCHREEST,CLARE,52.70604434,-9.07897205,40.530644,441,251
37072 - KILCLOHER,CLARE,52.80081427,-9.08515853,25.30053,709,470
37073 - KILFEARAGH,CLARE,52.67648542,-9.64619876,19.507172,349,171
37075 - KILFENORA,CLARE,52.99422682,-9.21757088,24.98925,408,225
37076 - KILFIDDANE,CLARE,52.69186705,-9.22774238,27.184083,325,193
37077 - KILKEE,CLARE,52.67882898,-9.64974974,5.245507,917,340
37078 - KILKISHEN,CLARE,52.80077943,-8.75770815,21.009834,954,553
37079 - KILLADYSERT,CLARE,52.67025994,-9.1013576,63.906226,905,493
37080 - KILLALOE,CLARE,52.80273551,-8.47399103,21.016591,2055,1130
37081 - KILLANENA,CLARE,53.00453227,-8.68187521,36.11617,257,115
37082 - KILLANNIV,CLARE,52.83815848,-9.12647232,26.602605,763,503
37083 - KILLARD,CLARE,52.73349177,-9.58459282,17.37847,266,129
37084 - KILLASPUGLONANE,CLARE,52.9747307,-9.34139,14.160636,277,176
37085 - KILLEELY,CLARE,52.69856169,-8.69019944,15.283326,793,477
37086 - KILLILAGH,CLARE,53.01111383,-9.38006165,24.588262,820,383
37087 - KILLIMER,CLARE,52.63045124,-9.3955114,28.935009,480,285
37088 - KILLINABOY,CLARE,52.98358445,-9.11094546,31.289314,349,221
37089 - KILLOFIN,CLARE,52.61297015,-9.27610997,41.140727,328,153
